mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.011416149139404298,0.006983170105381436,0.0039020061492919924,0.00039020165911441313,0.001,0.05,"{'alpha': np.float64(0.001), 'l1_ratio': 0.05}",-0.6588198544597196,-0.639780086816921,-0.6618491661978706,-0.6556390815247237,-0.6728435023187799,-0.6577863382636029,0.010706341285419693,1
0.01147770881652832,0.007075674467562852,0.004194068908691406,0.00024059288396270225,0.001,0.2,"{'alpha': np.float64(0.001), 'l1_ratio': 0.2}",-0.6588414428891367,-0.639915356234618,-0.6620738101404029,-0.6556334697716604,-0.6728136245946351,-0.6578555407260906,0.010670500380580364,2
0.010596561431884765,0.007181823977835088,0.0036839008331298827,0.0012086764652427344,0.001,0.5,"{'alpha': np.float64(0.001), 'l1_ratio': 0.5}",-0.658890944382624,-0.6401525228985617,-0.6622471777414051,-0.6556068175318549,-0.6727335410950124,-0.6579262007298916,0.010584347532174975,3
0.005637502670288086,0.0014075679141422725,0.003017091751098633,0.0006152712761459968,0.001,0.8,"{'alpha': np.float64(0.001), 'l1_ratio': 0.8}",-0.6589563984948256,-0.6402492666460496,-0.6622583951216691,-0.6556033768529013,-0.6726601658479412,-0.6579455205926774,0.010533627930256934,5
0.0044039726257324215,0.0005911450582515789,0.0027269840240478514,0.0003632852792195969,0.001,0.95,"{'alpha': np.float64(0.001), 'l1_ratio': 0.95}",-0.6589894280027161,-0.6402980798339183,-0.6622640510800053,-0.6556180230538212,-0.6726580488099748,-0.6579655261560872,0.010517084613237113,6
0.004090595245361328,0.00015608165832535763,0.0025072097778320312,7.404653138154479e-05,0.0025650209056800456,0.05,"{'alpha': np.float64(0.0025650209056800456), 'l1_ratio': 0.05}",-0.658996243037038,-0.6401924156427626,-0.662146976731776,-0.6556571846866063,-0.6726874737310393,-0.6579360587658444,0.010549788648388923,4
0.004293394088745117,0.00013557557986674845,0.0025977611541748045,0.0001219758771155376,0.0025650209056800456,0.2,"{'alpha': np.float64(0.0025650209056800456), 'l1_ratio': 0.2}",-0.6590690933394794,-0.6403961783103128,-0.6622807962643039,-0.6556621318147527,-0.6726480158970762,-0.658011243125185,0.010482290595481203,7
0.004175376892089844,0.0002312335945283514,0.002832794189453125,0.0005541941400236954,0.0025650209056800456,0.5,"{'alpha': np.float64(0.0025650209056800456), 'l1_ratio': 0.5}",-0.6592714665941104,-0.6406564805093851,-0.6623109510411828,-0.655726321539189,-0.6726179507328137,-0.6581166340833362,0.010390232666537361,8
0.004065847396850586,0.0003022249280880333,0.0026397228240966795,0.00023074910312370815,0.0025650209056800456,0.8,"{'alpha': np.float64(0.0025650209056800456), 'l1_ratio': 0.8}",-0.6594806812505412,-0.6409327689303473,-0.6623465518470697,-0.6558109615870473,-0.6726067592108455,-0.6582355445651702,0.010298030917762685,9
0.0041080951690673825,0.00014100152977528815,0.002550506591796875,7.808688563955099e-05,0.0025650209056800456,0.95,"{'alpha': np.float64(0.0025650209056800456), 'l1_ratio': 0.95}",-0.6595940379029738,-0.6410756978182987,-0.662366012378462,-0.6558654935659809,-0.6726109800974496,-0.658302444352633,0.010252946107878266,11
0.004271793365478516,0.00036121453059414837,0.0026477813720703126,0.00045689830344612816,0.006579332246575682,0.05,"{'alpha': np.float64(0.006579332246575682), 'l1_ratio': 0.05}",-0.659503267605777,-0.6409177256380905,-0.6623625491038341,-0.6558389574628063,-0.6725616096477884,-0.6582368218916592,0.010291024272576317,10
0.00428624153137207,0.0006653183703030198,0.002617073059082031,0.0003941104661340229,0.006579332246575682,0.2,"{'alpha': np.float64(0.006579332246575682), 'l1_ratio': 0.2}",-0.6597756095064111,-0.641256832559774,-0.6624148869240604,-0.6559786505751093,-0.6725696908813362,-0.6583991340893383,0.010183740740727656,12
0.004260206222534179,0.00015992961898703316,0.0025281429290771483,0.0001034909554724365,0.006579332246575682,0.5,"{'alpha': np.float64(0.006579332246575682), 'l1_ratio': 0.5}",-0.6604705671400529,-0.6419714478142772,-0.662548837903153,-0.6563429808668196,-0.6726666670945808,-0.6588001001637768,0.009983648112225487,13
0.003970289230346679,0.00010906232158043759,0.0023960113525390626,2.61072589891999e-05,0.006579332246575682,0.8,"{'alpha': np.float64(0.006579332246575682), 'l1_ratio': 0.8}",-0.6612744165442379,-0.642770697883307,-0.6627718417447728,-0.6567435520838495,-0.6728085535520756,-0.6592738123616486,0.009779395178753045,15
0.004199600219726563,0.0003454155384396622,0.0027996063232421874,0.0005452362912044213,0.006579332246575682,0.95,"{'alpha': np.float64(0.006579332246575682), 'l1_ratio': 0.95}",-0.6617267627502197,-0.6432127380434239,-0.6629220567737992,-0.6569576771042098,-0.6728850402839321,-0.6595408549911169,0.009670141781881489,16
0.00415492057800293,0.0009147519936208867,0.0022192001342773438,0.00032589456420915213,0.01687612475788148,0.05,"{'alpha': np.float64(0.01687612475788148), 'l1_ratio': 0.05}",-0.6608837322349811,-0.6423321915439446,-0.6627286501098536,-0.6565893367005501,-0.6726581735184568,-0.6590384168215572,0.00987539102664058,14
0.004733753204345703,0.0012388192239900994,0.002964019775390625,0.0006108680231314316,0.01687612475788148,0.2,"{'alpha': np.float64(0.01687612475788148), 'l1_ratio': 0.2}",-0.6617448519822959,-0.6431916311683846,-0.6630346783313024,-0.6570130036142372,-0.6728171255498017,-0.6595602581292044,0.009664461019606854,17
0.004881811141967773,0.0006612973867708311,0.0029609203338623047,0.0004725905867586712,0.01687612475788148,0.5,"{'alpha': np.float64(0.01687612475788148), 'l1_ratio': 0.5}",-0.6639218416979834,-0.645246351945202,-0.6639019631533287,-0.6582217363411722,-0.6732878892974999,-0.6609159564870373,0.00920664577216931,19
0.0040303230285644535,0.0003147139910461468,0.0023584365844726562,6.207625020335285e-05,0.01687612475788148,0.8,"{'alpha': np.float64(0.01687612475788148), 'l1_ratio': 0.8}",-0.6673855731896721,-0.6480373175124148,-0.6653217833629294,-0.6599767875954843,-0.674298546057312,-0.6630040015435625,0.008778412995535114,22
0.003978252410888672,0.00020148516997645026,0.002454233169555664,0.00015017338098483515,0.01687612475788148,0.95,"{'alpha': np.float64(0.01687612475788148), 'l1_ratio': 0.95}",-0.668836852438043,-0.6495297592940771,-0.6662747099489668,-0.6610563929943496,-0.6750223289520029,-0.6641440087254878,0.008579162874214143,23
0.003937959671020508,0.00021434320883392073,0.0023665428161621094,0.00013053620785384197,0.04328761281083059,0.05,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.05}",-0.6634447489293221,-0.6447798120418994,-0.6639276649100136,-0.6580273292825553,-0.6730653469316985,-0.6606489804190978,0.009289088336263959,18
0.005086040496826172,0.0007069271224134673,0.003229093551635742,0.0006723045515422625,0.04328761281083059,0.2,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.2}",-0.6658782927516276,-0.6469187775685161,-0.6650566940655223,-0.6593873550616081,-0.6737026285905776,-0.6621887496075702,0.008892998377788432,20
0.003986740112304687,0.00011851908190690286,0.0027020454406738283,0.0004867755970145871,0.04328761281083059,0.5,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.5}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6756883529285903,-0.6656030943397195,0.00844760740245971,25
0.003548145294189453,0.0005660964271259561,0.0022943973541259765,0.0006756847915656113,0.04328761281083059,0.8,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.8}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.005034732818603516,0.0005453965237383024,0.003240013122558594,0.0002907270561652103,0.04328761281083059,0.95,"{'alpha': np.float64(0.04328761281083059), 'l1_ratio': 0.95}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003996467590332032,0.00019676369721490584,0.0024144649505615234,8.249958098893693e-05,0.11103363181676379,0.05,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.05}",-0.6670470139812782,-0.6478798947315642,-0.6659477604539188,-0.6601881928764246,-0.673934719478192,-0.6629995163042756,0.00873108865358796,21
0.004009628295898437,0.00010857474243204735,0.002564668655395508,0.0004965332826680926,0.11103363181676379,0.2,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.2}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6757919588460928,-0.66562381552322,0.008472410830667656,26
0.004430341720581055,0.0010149938814005173,0.002347087860107422,0.0005487123411513838,0.11103363181676379,0.5,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.5}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004411220550537109,0.0006159382005521322,0.003139972686767578,0.0007180157814612215,0.11103363181676379,0.8,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.8}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003819704055786133,0.00036205131026789385,0.0023963451385498047,4.851780007890132e-05,0.11103363181676379,0.95,"{'alpha': np.float64(0.11103363181676379), 'l1_ratio': 0.95}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004695224761962891,0.0007404306050338135,0.002879762649536133,0.0004720337594648875,0.2848035868435802,0.05,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.05}",-0.6701752904539939,-0.6505292700255425,-0.667660347597601,-0.6621553018919335,-0.6755565743826948,-0.665215356870353,0.008515453995322714,24
0.005470800399780274,0.0005668451412275918,0.003233051300048828,0.00017180394504255812,0.2848035868435802,0.2,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.2}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003780078887939453,0.0001526616633415307,0.0028563499450683593,0.0007379854448612627,0.2848035868435802,0.5,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.5}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004266786575317383,0.0007437684747191368,0.002551364898681641,0.0004091992290971995,0.2848035868435802,0.8,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.8}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003770112991333008,0.00021717244619460046,0.002553367614746094,0.00036222879406232645,0.2848035868435802,0.95,"{'alpha': np.float64(0.2848035868435802), 'l1_ratio': 0.95}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.005256843566894531,0.00010115259377425773,0.003137636184692383,0.0002657352519024831,0.7305271542664457,0.05,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.05}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004030656814575195,0.0006107171908116483,0.002831125259399414,0.001003823804824178,0.7305271542664457,0.2,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.2}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004712390899658203,0.0004345603687911422,0.0030173301696777345,0.00032469251433749855,0.7305271542664457,0.5,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.5}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003918695449829102,0.0001467795397096675,0.0035323143005371095,0.0023304142934262124,0.7305271542664457,0.8,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.8}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004581642150878906,0.0007218233012385561,0.0029573917388916017,0.000509969424560371,0.7305271542664457,0.95,"{'alpha': np.float64(0.7305271542664457), 'l1_ratio': 0.95}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.00454859733581543,0.0006982622428202955,0.0040496826171875,0.0023505561870644743,1.873817422860385,0.05,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.05}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.005124425888061524,0.001170287154324676,0.002967166900634766,0.0004835429360943019,1.873817422860385,0.2,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.2}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003915929794311523,0.00035353073507198235,0.0026491641998291015,0.0002947915759231444,1.873817422860385,0.5,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.5}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.00435791015625,0.001046062417586935,0.002328824996948242,5.1672825576355274e-05,1.873817422860385,0.8,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.8}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003963994979858399,0.0002391833152429732,0.0025681495666503907,0.0003665058183077802,1.873817422860385,0.95,"{'alpha': np.float64(1.873817422860385), 'l1_ratio': 0.95}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004305887222290039,0.0009239339487775462,0.0035100460052490236,0.0017365432452024492,4.806380863064394,0.05,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.05}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.005185604095458984,0.00017455809389738385,0.0032153606414794924,8.615147725355767e-05,4.806380863064394,0.2,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.2}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.005064630508422851,0.00011931077452053394,0.0032845020294189455,0.00018058141111763768,4.806380863064394,0.5,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.5}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.0038180828094482424,0.00013839449151687927,0.0023184776306152343,9.405781861638988e-05,4.806380863064394,0.8,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.8}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004717731475830078,0.000991647922971293,0.0026884078979492188,0.000426813075410683,4.806380863064394,0.95,"{'alpha': np.float64(4.806380863064394), 'l1_ratio': 0.95}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.005183982849121094,0.0023457894803341744,0.002668952941894531,0.0005241990098904884,12.32846739442066,0.05,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.05}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003843402862548828,0.0001966534252038458,0.0026641845703125,0.000518809228154733,12.32846739442066,0.2,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.2}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.005063581466674805,0.0011122375836859937,0.0033933162689208985,0.0009075280821548795,12.32846739442066,0.5,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.5}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004789400100708008,0.0012165172191592624,0.0031042098999023438,0.0007474295373228714,12.32846739442066,0.8,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.8}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004721355438232422,0.0008103335704730292,0.002905130386352539,0.00040768341692674545,12.32846739442066,0.95,"{'alpha': np.float64(12.32846739442066), 'l1_ratio': 0.95}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004630661010742188,0.000984025571967278,0.00311131477355957,0.000742635494789667,31.622776601683793,0.05,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.05}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.004109764099121093,0.0003548093867688632,0.0027085304260253905,0.00039732178587792,31.622776601683793,0.2,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.2}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.0034786224365234374,0.00031412686415843114,0.0022575855255126953,0.00012274949923604287,31.622776601683793,0.5,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.5}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.003517818450927734,0.0008705731634193267,0.002137613296508789,0.00031506765442549777,31.622776601683793,0.8,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.8}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
0.0031478404998779297,0.0005038744590807995,0.001616668701171875,0.00028106136373531003,31.622776601683793,0.95,"{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.95}",-0.6706440100964868,-0.6509663816859423,-0.6681272927070503,-0.6625894342805277,-0.6758406909325688,-0.6656335619405153,0.00848412229933653,27
